Metapop	Stand	Plot	Tree	Year	NewCones	Mast	ConesRemain	ConePred	PredProp	PropDeadLP	Middenha1yr	BATotal	BALiveLp	CVStand		
PH	Charolais	1	701	2008	4	0	0	4	1	0.35	0.29	7	5.00			
PH	Charolais	1	702	2008	2	0	0	2	1	0.35	0.29	7	5.00			
PH	Charolais	1	703	2008	0	0	0	0	NA	0.35	0.29	7	5.00			
PH	Charolais	1	704	2008	0	0	0	0	NA	0.35	0.29	7	5.00			
PH	Charolais	1	705	2008	5	0	1	4	0.8	0.35	0.29	7	5.00			
PH	Charolais	1	706	2008	0	0	0	0	NA	0.35	0.29	7	5.00			_
PH	Charolais	1	707	2008	14	0	0	14	1	0.35	0.29	7	5.00			
PH	Charolais	1	708	2008	7	0	0	7	1	0.35	0.29	7	5.00			
PH	Charolais	1	709	2008	7	0	0	7	1	0.35	0.29	7	5.00			
PH	Charolais	1	710	2008	3	0	0	3	1	0.35	0.29	7	5.00			
PH	Charolais	2	711	2008	4	0	1	3	0.75	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	712	2008	30	0	0	30	1	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	713	2008	5	0	0	5	1	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	714	2008	0	0	0	0	NA	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	715	2008	0	0	0	0	NA	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	716	2008	0	0	0	0	NA	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	717	2008	1	0	0	1	1	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	718	2008	7	0	0	7	1	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	719	2008	3	0	0	3	1	0.35	0.29	6.333333333	4.33			
PH	Charolais	2	720	2008	0	0	0	0	NA	0.35	0.29	6.333333333	4.33			
PH	Charolais	3	721	2008	2	0	1	1	0.5	0.35	0.29	1.666666667	1			
PH	Charolais	3	722	2008	0	0	0	0	NA	0.35	0.29	1.666666667	1			
PH	Charolais	3	723	2008	0	0	0	0	NA	0.35	0.29	1.666666667	1			
PH	Charolais	3	724	2008	0	0	0	0	NA	0.35	0.29	1.666666667	1			
PH	Charolais	3	725	2008	0	0	0	0	NA	0.35	0.29	1.666666667	1			
PH	Charolais	3	726	2008	8	0	0	8	1	0.35	0.29	1.666666667	1			
PH	Charolais	3	727	2008	3	0	0	3	1	0.35	0.29	1.666666667	1			
PH	Charolais	3	728	2008	0	0	0	0	NA	0.35	0.29	1.666666667	1			
PH	Charolais	3	729	2008	2	0	0	2	1	0.35	0.29	1.666666667	1			
PH	Charolais	3	730	2008	0	0	0	0	NA	0.35	0.29	1.666666667	1			
PH	Charolais	4	731	2008	0	0	0	0	NA	0.35	0.29	3.666666667	1			
PH	Charolais	4	732	2008	2	0	2	0	0	0.35	0.29	3.666666667	1			
PH	Charolais	4	733	2008	3	0	0	3	1	0.35	0.29	3.666666667	1			
PH	Charolais	4	734	2008	0	0	0	0	NA	0.35	0.29	3.666666667	1			
PH	Charolais	4	735	2008	24	0	0	24	1	0.35	0.29	3.666666667	1			
PH	Charolais	4	736	2008	1	0	0	1	1	0.35	0.29	3.666666667	1			
PH	Charolais	4	737	2008	0	0	0	0	NA	0.35	0.29	3.666666667	1			
PH	Charolais	4	738	2008	31	0	2	29	0.94	0.35	0.29	3.666666667	1			
PH	Charolais	4	739	2008	8	0	0	8	1	0.35	0.29	3.666666667	1			
PH	Charolais	4	740	2008	6	0	0	6	1	0.35	0.29	3.666666667	1			
PH	Calvin	5	581	2008	6	0	6	0	0	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	582	2008	5	0	5	0	0	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	583	2008	7	0	0	7	1	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	584	2008	3	0	3	0	0	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	585	2008	2	0	0	2	1	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	586	2008	0	0	0	0	NA	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	587	2008	0	0	0	0	NA	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	588	2008	0	0	0	0	NA	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	589	2008	0	0	0	0	NA	0.06	1.38	5.666666667	4.33			
PH	Calvin	5	590	2008	1	0	0	1	1	0.06	1.38	5.666666667	4.33			
PH	Calvin	6	591	2008	0	0	0	0	NA	0.06	1.38	9.666666667	4			
PH	Calvin	6	592	2008	1	0	0	1	1	0.06	1.38	9.666666667	4			
PH	Calvin	6	593	2008	0	0	0	0	NA	0.06	1.38	9.666666667	4			
PH	Calvin	6	594	2008	0	0	0	0	NA	0.06	1.38	9.666666667	4			
PH	Calvin	6	595	2008	0	0	0	0	NA	0.06	1.38	9.666666667	4			
PH	Calvin	6	596	2008	3	0	0	3	1	0.06	1.38	9.666666667	4			
PH	Calvin	6	597	2008	0	0	0	0	NA	0.06	1.38	9.666666667	4			
PH	Calvin	6	598	2008	1	0	0	1	1	0.06	1.38	9.666666667	4			
PH	Calvin	6	599	2008	1	0	0	1	1	0.06	1.38	9.666666667	4			
PH	Calvin	6	600	2008	0	0	0	0	NA	0.06	1.38	9.666666667	4			
PH	Calvin	7	4510	2008	8	0	8	0	0	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4520	2008	5	0	2	3	0.6	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4530	2008	0	0	0	0	NA	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4540	2008	2	0	2	0	0	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4550	2008	1	0	0	1	1	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4560	2008	14	0	0	14	1	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4570	2008	0	0	0	0	NA	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4580	2008	0	0	0	0	NA	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4590	2008	0	0	0	0	NA	0.06	1.38	3.666666667	2.33			
PH	Calvin	7	4600	2008	2	0	0	2	1	0.06	1.38	3.666666667	2.33			
PH	Calvin	8	4610	2008	2	0	1	1	0.5	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4620	2008	0	0	0	0	NA	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4630	2008	0	0	0	0	NA	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4640	2008	0	0	0	0	NA	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4650	2008	0	0	0	0	NA	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4660	2008	0	0	0	0	NA	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4670	2008	1	0	0	1	1	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4680	2008	0	0	0	0	NA	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4690	2008	8	0	4	4	0.5	0.06	1.38	6.666666667	5.67			
PH	Calvin	8	4700	2008	0	0	0	0	NA	0.06	1.38	6.666666667	5.67			
PH	Lundbreck	9	501	2008	5	0	0	5	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	502	2008	3	0	3	0	0	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	503	2008	1	0	1	0	0	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	504	2008	40	0	0	40	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	505	2008	11	0	0	11	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	506	2008	11	0	0	11	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	507	2008	39	0	2	37	0.95	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	508	2008	52	0	4	48	0.92	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	509	2008	16	0	0	16	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	9	510	2008	9	0	0	9	1	0.16	0	3.666666667	2.33			
PH	Lundbreck	10	511	2008	10	0	0	10	1	0.16	0	8	6.00			
PH	Lundbreck	10	512	2008	23	0	3	20	0.87	0.16	0	8	6.00			
PH	Lundbreck	10	513	2008	296	0	78	218	0.74	0.16	0	8	6.00			
PH	Lundbreck	10	514	2008	59	0	19	40	0.68	0.16	0	8	6.00			
PH	Lundbreck	10	515	2008	120	0	0	120	1	0.16	0	8	6.00			
PH	Lundbreck	10	516	2008	7	0	0	7	1	0.16	0	8	6.00			
PH	Lundbreck	10	517	2008	5	0	4	1	0.2	0.16	0	8	6.00			
PH	Lundbreck	10	518	2008	24	0	18	6	0.25	0.16	0	8	6.00			
PH	Lundbreck	10	519	2008	10	0	0	10	1	0.16	0	8	6.00			
PH	Lundbreck	10	520	2008	42	0	1	41	0.98	0.16	0	8	6.00			
PH	Lundbreck	11	521	2008	75	0	0	75	1	0.16	0	6	3.67			
PH	Lundbreck	11	522	2008	2	0	0	2	1	0.16	0	6	3.67			
PH	Lundbreck	11	523	2008	32	0	0	32	1	0.16	0	6	3.67			
PH	Lundbreck	11	524	2008	50	0	0	50	1	0.16	0	6	3.67			
PH	Lundbreck	11	525	2008	18	0	0	18	1	0.16	0	6	3.67			
PH	Lundbreck	11	526	2008	25	0	0	25	1	0.16	0	6	3.67			
PH	Lundbreck	11	527	2008	1	0	0	1	1	0.16	0	6	3.67			
PH	Lundbreck	11	528	2008	7	0	0	7	1	0.16	0	6	3.67			
PH	Lundbreck	11	529	2008	11	0	0	11	1	0.16	0	6	3.67			
PH	Lundbreck	11	530	2008	7	0	0	7	1	0.16	0	6	3.67			
PH	Lundbreck	12	531	2008	4	0	0	4	1	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	532	2008	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	533	2008	3	0	3	0	0	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	534	2008	4	0	2	2	0.5	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	535	2008	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	536	2008	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	537	2008	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	538	2008	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	539	2008	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	Lundbreck	12	540	2008	0	0	0	0	NA	0.16	0	2.666666667	2.67			
PH	East_Sharples	13	541	2008	8	0	2	6	0.75	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	542	2008	0	0	0	0	NA	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	543	2008	17	0	6	11	0.65	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	544	2008	4	0	0	4	1	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	545	2008	28	0	0	28	1	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	546	2008	7	0	0	7	1	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	547	2008	1	0	0	1	1	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	548	2008	5	0	0	5	1	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	549	2008	1	0	0	1	1	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	13	550	2008	4	0	1	3	0.75	0.03	2.04	9.666666667	2.33			
PH	East_Sharples	14	551	2008	39	0	39	0	0	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	552	2008	5	0	3	2	0.4	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	553	2008	4	0	4	0	0	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	554	2008	5	0	1	4	0.8	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	555	2008	1	0	0	1	1	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	556	2008	6	0	5	1	0.17	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	557	2008	0	0	0	0	NA	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	558	2008	1	0	1	0	0	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	559	2008	11	0	0	11	1	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	14	560	2008	94	0	0	94	1	0.03	2.04	6.333333333	4.33			
PH	East_Sharples	15	561	2008	60	0	32	28	0.47	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	562	2008	13	0	1	12	0.92	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	563	2008	89	0	51	38	0.43	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	564	2008	90	0	4	86	0.96	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	565	2008	20	0	6	14	0.7	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	566	2008	0	0	0	0	NA	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	567	2008	12	0	5	7	0.58	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	568	2008	5	0	5	0	0	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	569	2008	21	0	14	7	0.33	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	15	570	2008	0	0	0	0	NA	0.03	2.04	3.333333333	2.00			
PH	East_Sharples	16	571	2008	23	0	6	17	0.74	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	572	2008	51	0	19	32	0.63	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	573	2008	3	0	0	3	1	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	574	2008	35	0	12	23	0.66	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	575	2008	6	0	1	5	0.83	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	576	2008	3	0	2	1	0.33	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	577	2008	5	0	4	1	0.2	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	578	2008	6	0	0	6	1	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	579	2008	2	0	2	0	0	0.03	2.04	7.333333333	1.33			
PH	East_Sharples	16	580	2008	43	0	0	43	1	0.03	2.04	7.333333333	1.33			
PH	Heath_Creek	17	741	2008	5	0	0	5	1	0.13	1.99	3	1.00			
PH	Heath_Creek	17	742	2008	6	0	0	6	1	0.13	1.99	3	1.00			
PH	Heath_Creek	17	743	2008	0	0	0	0	NA	0.13	1.99	3	1.00			
PH	Heath_Creek	17	744	2008	2	0	0	2	1	0.13	1.99	3	1.00			
PH	Heath_Creek	17	745	2008	4	0	0	4	1	0.13	1.99	3	1.00			
PH	Heath_Creek	17	746	2008	6	0	1	5	0.83	0.13	1.99	3	1.00			
PH	Heath_Creek	17	747	2008	13	0	0	13	1	0.13	1.99	3	1.00			
PH	Heath_Creek	17	748	2008	17	0	0	17	1	0.13	1.99	3	1.00			
PH	Heath_Creek	17	749	2008	4	0	0	4	1	0.13	1.99	3	1.00			
PH	Heath_Creek	17	750	2008	13	0	0	13	1	0.13	1.99	3	1.00			
PH	Heath_Creek	18	751	2008	8	0	0	8	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	752	2008	12	0	0	12	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	753	2008	0	0	0	0	NA	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	754	2008	0	0	0	0	NA	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	755	2008	4	0	4	0	0	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	756	2008	12	0	1	11	0.92	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	757	2008	22	0	0	22	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	758	2008	9	0	0	9	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	759	2008	4	0	0	4	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	18	760	2008	9	0	0	9	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	761	2008	6	0	0	6	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	762	2008	50	0	0	50	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	763	2008	12	0	0	12	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	764	2008	7	0	1	6	0.86	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	765	2008	6	0	0	6	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	766	2008	4	0	0	4	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	767	2008	4	0	0	4	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	768	2008	4	0	0	4	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	769	2008	22	0	0	22	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	19	770	2008	16	0	0	16	1	0.13	1.99	2.333333333	2.33			
PH	Heath_Creek	20	2910	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2920	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2930	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2940	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2950	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2960	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2970	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2980	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	2990	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
PH	Heath_Creek	20	3000	2008	0	0	0	0	NA	0.13	1.99	5.666666667	5.33			
KP	Gravel_pit	21	481	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	482	2008	1	0	0	1	1	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	483	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	484	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	485	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	486	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	487	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	488	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	489	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	21	490	2008	0	0	0	0	NA	0.13	0	7.333333333	6.333333333			
KP	Gravel_pit	22	491	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	492	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	493	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	494	2008	1	0	0	1	1	0.13	0	7	5.333333333			
KP	Gravel_pit	22	495	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	496	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	497	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	498	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	499	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	22	500	2008	0	0	0	0	NA	0.13	0	7	5.333333333			
KP	Gravel_pit	23	921	2008	0	0	0	0	NA	0.13	0	3.666666667	3			
KP	Gravel_pit	23	922	2008	0	0	0	0	NA	0.13	0	3.666666667	3			
KP	Gravel_pit	23	923	2008	0	0	0	0	NA	0.13	0	3.666666667	3			
KP	Gravel_pit	23	924	2008	0	0	0	0	NA	0.13	0	3.666666667	3			
KP	Gravel_pit	23	925	2008	2	0	0	2	1	0.13	0	3.666666667	3			
KP	Gravel_pit	23	926	2008	0	0	0	0	NA	0.13	0	3.666666667	3			
KP	Gravel_pit	23	927	2008	0	0	0	0	NA	0.13	0	3.666666667	3			
KP	Gravel_pit	23	928	2008	0	0	0	0	NA	0.13	0	3.666666667	3			
KP	Gravel_pit	23	929	2008	1	0	0	1	1	0.13	0	3.666666667	3			
KP	Gravel_pit	23	930	2008	1	0	0	1	1	0.13	0	3.666666667	3			
KP	Gravel_pit	24	931	2008	0	0	0	0	NA	0.13	0	3	2.00			
KP	Gravel_pit	24	932	2008	0	0	0	0	NA	0.13	0	3	2.00			
KP	Gravel_pit	24	933	2008	0	0	0	0	NA	0.13	0	3	2.00			
KP	Gravel_pit	24	934	2008	0	0	0	0	NA	0.13	0	3	2.00			
KP	Gravel_pit	24	935	2008	0	0	0	0	NA	0.13	0	3	2.00			
KP	Gravel_pit	24	936	2008	0	0	0	0	NA	0.13	0	3	2.00			
KP	Gravel_pit	24	937	2008	2	0	0	2	1	0.13	0	3	2.00			
KP	Gravel_pit	24	938	2008	3	0	1	2	0.67	0.13	0	3	2.00			
KP	Gravel_pit	24	939	2008	0	0	0	0	NA	0.13	0	3	2.00			
KP	Gravel_pit	24	940	2008	4	0	0	4	1	0.13	0	3	2.00			
KP	River	25	651	2008	2	0	2	0	0	0	0.54	3.666666667	2.666666667			
KP	River	25	652	2008	1	0	1	0	0	0	0.54	3.666666667	2.666666667			
KP	River	25	653	2008	1	0	0	1	1	0	0.54	3.666666667	2.666666667			
KP	River	25	654	2008	0	0	0	0	NA	0	0.54	3.666666667	2.666666667			
KP	River	25	655	2008	0	0	0	0	NA	0	0.54	3.666666667	2.666666667			
KP	River	25	656	2008	8	0	8	0	0	0	0.54	3.666666667	2.666666667			
KP	River	25	657	2008	12	0	0	12	1	0	0.54	3.666666667	2.666666667			
KP	River	25	658	2008	2	0	1	1	0.5	0	0.54	3.666666667	2.666666667			
KP	River	25	659	2008	0	0	0	0	NA	0	0.54	3.666666667	2.666666667			
KP	River	25	660	2008	21	0	4	17	0.81	0	0.54	3.666666667	2.666666667			
KP	River	26	641	2008	0	0	0	0	NA	0	0.54	7	4			
KP	River	26	642	2008	1	0	0	1	1	0	0.54	7	4			
KP	River	26	643	2008	1	0	0	1	1	0	0.54	7	4			
KP	River	26	644	2008	0	0	0	0	NA	0	0.54	7	4			
KP	River	26	645	2008	1	0	0	1	1	0	0.54	7	4			
KP	River	26	646	2008	0	0	0	0	NA	0	0.54	7	4			
KP	River	26	647	2008	1	0	0	1	1	0	0.54	7	4			
KP	River	26	648	2008	2	0	1	1	0.5	0	0.54	7	4			
KP	River	26	649	2008	2	0	1	1	0.5	0	0.54	7	4			
KP	River	26	650	2008	0	0	0	0	NA	0	0.54	7	4			
KP	River	27	631	2008	0	0	0	0	NA	0	0.54	2.333333333	1			
KP	River	27	632	2008	0	0	0	0	NA	0	0.54	2.333333333	1			
KP	River	27	633	2008	2	0	2	0	0	0	0.54	2.333333333	1			
KP	River	27	634	2008	0	0	0	0	NA	0	0.54	2.333333333	1			
KP	River	27	635	2008	1	0	0	1	1	0	0.54	2.333333333	1			
KP	River	27	636	2008	1	0	0	1	1	0	0.54	2.333333333	1			
KP	River	27	637	2008	0	0	0	0	NA	0	0.54	2.333333333	1			
KP	River	27	638	2008	0	0	0	0	NA	0	0.54	2.333333333	1			
KP	River	27	639	2008	10	0	2	8	0.8	0	0.54	2.333333333	1			
KP	River	27	640	2008	1	0	1	0	0	0	0.54	2.333333333	1			
KP	River	28	621	2008	0	0	0	0	NA	0	0.54	4	1.666666667			
KP	River	28	622	2008	7	0	0	7	1	0	0.54	4	1.666666667			
KP	River	28	623	2008	4	0	0	4	1	0	0.54	4	1.666666667			
KP	River	28	624	2008	2	0	0	2	1	0	0.54	4	1.666666667			
KP	River	28	625	2008	0	0	0	0	NA	0	0.54	4	1.666666667			
KP	River	28	626	2008	0	0	0	0	NA	0	0.54	4	1.666666667			
KP	River	28	627	2008	2	0	0	2	1	0	0.54	4	1.666666667			
KP	River	28	628	2008	1	0	0	1	1	0	0.54	4	1.666666667			
KP	River	28	629	2008	5	0	2	3	0.6	0	0.54	4	1.666666667			
KP	River	28	630	2008	1	0	0	1	1	0	0.54	4	1.666666667			
KP	Siffleur_falls	29	971	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	972	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	973	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	974	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	975	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	976	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	977	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	978	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	979	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	29	980	2008	0	0	0	0	NA	0.03	2.05	2.666666667	2			
KP	Siffleur_falls	30	961	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	962	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	963	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	964	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	965	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	966	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	967	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	968	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	969	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	30	970	2008	0	0	0	0	NA	0.03	2.05	3.333333333	1			
KP	Siffleur_falls	31	951	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	952	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	953	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	954	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	955	2008	1	0	0	1	1	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	956	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	957	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	958	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	959	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	31	960	2008	0	0	0	0	NA	0.03	2.05	3.666666667	2.666666667			
KP	Siffleur_falls	32	941	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	942	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	943	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	944	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
KP	Siffleur_falls	32	945	2008	0	0	0	0	NA	0.03	2.05	3.333333333	2			
